gid	RNAkb	gene	firstRPKM	expandedRPKM	finalRPKM	fractionMulti
638791	0.979	LOC638791	0.15	0.14	1.43	0.92
638833	1.256	EG638833	3.34	3.15	4.04	0.34
638858	0.570	LOC638858	0.13	0.12	0.34	0.70
638867	0.616	LOC638867	0.75	0.71	3.03	0.80
638890	0.750	LOC638890	0.00	0.00	0.00	0.00
638903	10.736	LOC638903	0.10	0.09	0.17	0.55
638904	7.140	EG638904	0.00	0.00	0.00	1.00
638950	0.855	LOC638950	0.00	0.00	0.00	0.00
638991	5.771	LOC638991	0.05	0.05	0.06	0.29
638995	1.135	EG638995	0.97	0.91	0.79	0.02
639025	0.519	EG639025	0.00	0.00	0.04	1.00
639030	0.363	EG639030	0.00	0.00	2.25	1.00
639044	0.548	LOC639044	0.00	0.00	0.57	1.00
639105	4.643	LOC639105	0.01	0.01	0.03	0.71
639110	10.881	LOC639110	0.04	0.04	0.06	0.46
639116	0.978	LOC639116	0.00	0.00	0.00	0.00
63913	5.369	Niban	0.63	0.60	0.51	0.01
639162	0.616	EG639162	0.12	0.11	2.59	0.96
639207	1.068	LOC639207	0.00	0.00	0.00	0.00
639376	10.586	LOC639376	0.00	0.00	0.01	1.00
639396	3.501	LOC639396	0.06	0.05	0.04	0.00
639456	0.408	LOC639456	1.43	1.36	15.15	0.92
639469	0.476	LOC639469	0.00	0.00	0.00	0.00
639491	0.982	LOC639491	0.07	0.07	0.38	0.84
639510	0.300	EG639510	0.00	0.00	0.00	0.00
639527	1.578	EG639527	0.00	0.00	0.00	0.00
63953	2.712	Dusp10	4.12	4.03	3.47	0.02
639530	2.460	LOC639530	0.03	0.03	0.37	0.93
63954	0.595	Rbp7	0.12	0.12	0.10	0.00
639545	0.762	EG639545	0.03	0.03	0.03	0.00
63955	3.488	Cables1	13.61	12.77	10.83	0.00
639558	0.806	LOC639558	0.21	0.20	0.17	0.00
639576	0.831	EG639576	1.00	0.94	1.57	0.49
63958	5.626	Ube4b	25.91	25.04	21.32	0.01
63959	2.256	Slc29a1	17.60	16.88	14.37	0.01
639618	1.297	EG639618	0.04	0.04	0.09	0.64
639634	1.206	Aadacl2	0.00	0.00	0.00	0.00
639644	1.793	LOC639644	0.00	0.00	0.00	0.00
639653	2.095	LOC639653	7.72	3.41	2.92	0.01
639655	0.396	LOC639655	0.00	0.00	0.00	0.00
639658	0.628	LOC639658	0.00	0.00	0.03	1.00
639769	20.897	LOC639769	0.02	0.02	0.03	0.42
639774	1.163	LOC639774	0.00	0.00	0.00	0.00
639781	0.999	LOC639781	0.00	0.00	0.00	0.00
639787	1.812	LOC639787	0.07	0.06	1.34	0.96
639802	2.974	LOC639802	0.00	0.00	0.00	0.00
639820	0.384	LOC639820	0.13	0.12	0.56	0.82
639825	0.876	LOC639825	0.00	0.00	0.02	1.00
63985	4.138	Gmfb	10.53	10.27	8.71	0.00
63986	1.111	Gmfg	0.31	0.31	0.42	0.38
639868	14.612	LOC639868	0.00	0.00	0.02	1.00
639869	0.468	EG639869	0.05	0.05	0.50	0.92
63993	4.697	Slc5a7	1.16	1.13	0.99	0.03
639964	0.450	LOC639964	0.05	0.05	0.13	0.67
639992	5.772	LOC639992	0.02	0.02	0.04	0.58
640046	0.292	Ighv2-9	0.00	0.00	0.00	0.00
640050	1.009	LOC640050	0.46	0.43	11.79	0.97
64008	2.644	Aqp9	4.83	4.77	4.06	0.01
64009	29.868	Syne1	12.28	9.81	8.51	0.03
640094	1.207	LOC640094	1.03	0.97	1.38	0.41
64010	3.069	Sav1	5.94	5.11	4.59	0.06
64011	1.284	Nrgn	1113.00	1099.92	935.80	0.01
640142	102.383	EG640142	0.01	0.01	0.02	0.53
640145	0.661	LOC640145	0.33	0.31	1.67	0.84
640196	0.414	LOC640196	0.00	0.00	0.00	0.00
640200	56.676	LOC640200	0.01	0.01	0.01	0.41
640223	0.606	EG640223	0.00	0.00	0.00	0.00
640234	0.627	EG640234	0.12	0.11	1.89	0.95
640264	0.668	EG640264	0.91	0.86	9.45	0.92
640268	1.752	EG640268	0.04	0.04	0.09	0.62
640324	2.495	LOC640324	0.06	0.06	0.14	0.63
640340	0.365	Igk-V8-16	0.00	0.00	0.00	0.00
640370	2.647	EG640370	0.02	0.02	8.44	1.00
640374	1.222	LOC640374	1.98	1.87	2.34	0.33
640442	11.017	EG640442	0.00	0.00	0.01	1.00
640461	1.983	LOC640461	0.36	0.34	0.57	0.50
640489	5.179	LOC640489	0.07	0.06	0.36	0.86
640497	0.294	Ighv1-25	0.00	0.00	0.00	0.00
64050	1.373	Yeats4	25.52	26.09	22.24	0.01
640506	0.301	EG640506	0.00	0.00	0.00	0.00
64051	4.402	Sv2a	207.37	203.55	173.79	0.01
640524	11.544	Spnb5	0.33	0.47	0.40	0.01
640530	4.431	EG640530	0.07	0.06	0.60	0.92
640532	26.054	LOC640532	0.01	0.01	0.02	0.53
640537	0.312	LOC640537	0.00	0.00	0.06	1.00
640543	2.133	LOC640543	0.08	0.08	0.07	0.00
640549	6.920	LOC640549	0.01	0.01	0.10	0.91
640554	0.300	EG640554	0.08	0.08	0.07	0.00
64058	1.991	Perp	4.26	4.02	3.40	0.00
64059	1.742	Oxct2a	0.00	0.00	0.15	1.00
640627	0.494	LOC640627	0.05	0.05	0.04	0.00
640636	0.180	EG640636	0.00	0.00	0.00	0.00
640652	0.144	LOC640652	0.00	0.00	0.00	0.00
640654	0.156	LOC640654	0.00	0.00	0.00	0.00
640656	0.633	LOC640656	0.04	0.04	0.03	0.00
640694	19.175	LOC640694	0.02	0.02	0.06	0.71
640703	1.049	EG640703	4.91	4.63	14.67	0.73
64074	2.777	Smoc2	4.20	4.31	3.67	0.01
64075	3.426	Smoc1	8.64	8.71	7.39	0.01
640755	0.671	LOC640755	0.00	0.00	0.00	0.00
640779	2.546	LOC640779	0.00	0.00	0.01	1.00
640799	0.486	EG640799	0.00	0.00	0.00	0.00
640803	0.524	LOC640803	0.56	0.53	1.63	0.73
64082	3.630	Popdc2	0.09	0.09	0.08	0.00
64085	12.591	Clstn2	20.97	10.80	9.17	0.01
640892	0.473	LOC640892	0.00	0.00	0.08	1.00
640914	17.446	LOC640914	0.03	0.03	0.28	0.91
640926	0.627	LOC640926	0.23	0.22	0.19	0.00
640931	0.456	LOC640931	0.00	0.00	0.00	0.00
64095	3.156	Gpr35	0.12	0.11	0.10	0.06
640963	1.631	LOC640963	0.67	0.62	1.07	0.51
64099	2.616	Parvg	1.85	1.94	1.66	0.01
640992	18.630	EG640992	0.00	0.00	0.00	1.00
64103	1.325	Tnmd	0.33	0.35	0.30	0.00
641033	0.195	LOC641033	0.63	0.59	2.79	0.82
641104	0.721	LOC641104	0.14	0.13	4.91	0.98
641121	10.072	LOC641121	0.03	0.03	0.08	0.67
64113	3.163	Moap1	14.35	12.05	10.42	0.02
641178	0.291	Ighv5-9-1	0.00	0.00	0.07	1.00
641241	0.990	LOC641241	0.00	0.00	0.00	0.00
641247	0.294	Ighv1-33	0.00	0.00	0.00	0.00
641254	1.956	LOC641254	0.09	0.08	0.14	0.51
641258	0.915	LOC641258	0.00	0.00	0.02	1.00
641340	1.789	Nrbf2	1.39	1.35	5.87	0.81
64136	1.090	Sdf2l1	27.92	27.03	23.87	0.04
641361	0.730	2310033E01Rik	0.00	0.00	0.00	0.00
641368	0.443	OTTMUSG00000016293	0.06	0.05	0.04	0.00
641376	3.163	Tomm40l	32.54	30.79	26.08	0.00
64138	1.393	Ctsz	51.82	51.50	43.73	0.01
641387	1.253	1700120B22Rik	0.70	0.31	0.26	0.00
64139	1.868	Ctsm	0.00	0.00	0.00	0.00
64143	2.265	Ralb	7.39	7.08	6.09	0.02
64144	3.609	Mllt1	27.37	27.11	23.77	0.04
64164	2.653	Ifrg15	13.78	13.13	13.00	0.15
641660	0.867	LOC641660	0.00	0.00	1.21	1.00
64176	4.908	Sv2b	44.48	43.74	37.23	0.01
64177	2.852	Trpv6	1.01	0.97	0.83	0.02
64209	1.871	Herpud1	55.47	56.72	48.07	0.00
64213	2.239	St7	5.37	5.83	4.95	0.01
64214	1.859	Rgs18	0.01	0.01	0.01	0.00
64242	1.616	Ngb	9.17	9.00	7.62	0.00
64243	0.100	Pwcr1	0.00	0.00	0.00	0.00
64290	2.829	Foxb1	1.04	0.99	0.84	0.01
64291	5.165	Osbpl1a	37.17	34.58	29.32	0.00
64292	3.647	Ptges	1.23	1.20	1.35	0.25
64293	3.350	Stk32b	1.94	1.60	1.40	0.03
64294	1.963	Itm2c	540.03	536.46	456.07	0.01
64295	2.325	Tmub1	20.97	12.16	10.37	0.01
64296	1.969	Abhd8	243.61	239.10	202.48	0.00
64297	4.462	Gprc5b	95.07	90.10	76.48	0.01
64335	1.176	Svs3	0.54	0.53	1.06	0.58
64337	0.345	Gng13	225.41	236.65	200.23	0.00
64339	2.470	Fndc4	49.23	46.70	39.63	0.01
64340	4.190	Dhx38	14.89	15.70	13.42	0.01
64378	3.418	Gpr88	43.36	41.09	35.06	0.01
64379	2.380	Irx6	0.37	0.37	0.36	0.14
64380	1.466	Ms4a4c	0.03	0.03	0.03	0.00
64381	1.082	Ms4a8a	0.00	0.02	0.02	0.00
64383	1.827	Sirt2	100.21	111.49	97.02	0.03
64384	1.594	Sirt3	53.09	53.73	45.49	0.00
64385	2.376	Cyp4f14	7.21	6.81	6.60	0.13
64406	2.097	Sp5	0.86	0.82	0.78	0.11
64424	2.944	Polr1e	2.11	2.20	1.88	0.01
64435	1.743	Fcamr	0.00	0.00	0.00	0.00
64436	4.135	Inpp5e	16.65	12.80	10.84	0.00
64450	3.420	Gpr85	6.27	5.71	4.84	0.00
64451	6.804	Dip2a	20.90	21.09	18.09	0.02
64452	2.055	Slc5a4a	0.01	0.01	0.01	0.00
64453	4.766	Suhw2	2.83	2.69	3.03	0.25
64454	2.132	Slc5a4b	0.02	0.02	0.03	0.35
64540	3.005	Tspan4	18.73	11.28	9.61	0.01
64580	2.732	Ndst4	1.40	1.48	1.30	0.04
64602	5.721	Ireb2	2.98	2.77	2.34	0.00
64652	5.586	Nisch	114.60	114.60	102.96	0.06
64654	1.814	Fgf23	0.16	0.15	0.15	0.14
64655	1.189	Mrps22	7.26	7.91	6.74	0.01
64656	1.302	Mrps23	36.62	36.89	31.29	0.00
64657	1.260	Mrps10	7.21	6.97	12.33	0.52
64658	6.535	Mrps25	9.42	9.04	8.86	0.14
64659	1.970	Mrps14	11.78	11.53	11.54	0.16
64660	1.187	Mrps24	39.06	34.49	29.26	0.01
64661	0.456	Krtdap	0.05	0.05	0.04	0.00
64685	1.229	Nmi	1.48	1.44	1.22	0.00
64697	1.661	Keg1	2.85	2.77	2.39	0.02
64704	1.709	Htra2	16.69	16.00	13.58	0.01
64705	2.860	Dpys	3.97	4.03	3.42	0.01
64706	7.824	Scube1	10.32	10.45	8.89	0.01
64707	4.254	Suv39h2	0.44	0.41	0.35	0.00
64817	11.275	Svep1	1.24	1.24	1.08	0.03
64833	1.537	Acot10	0.14	0.13	0.53	0.79
64898	5.750	Lpin2	11.30	12.76	10.87	0.01
64899	3.202	Lpin3	0.56	0.60	0.51	0.01
64903	0.358	Rpl30-ps5	0.61	0.58	0.54	0.10
64918	2.084	Bhmt2	2.99	2.81	2.58	0.08
64929	3.053	Scel	0.17	0.20	0.18	0.04
64930	7.697	Tsc1	9.01	8.95	7.60	0.01
64931	1.983	Folr4	0.04	0.03	0.03	0.00
64933	3.467	Ap3m2	49.49	48.17	40.87	0.00
64934	2.911	Pes1	8.74	8.35	15.89	0.56
64945	3.781	Cldn12	10.70	9.83	8.44	0.02
65019	1.404	Rpl23	7.47	5.53	36.05	0.87
65020	3.379	Zfp110	2.92	2.83	2.96	0.19
65079	2.101	Rtn4r	50.42	44.27	37.56	0.00
65086	2.442	Edg7	0.24	0.23	0.19	0.00
65098	1.658	Zfand6	9.27	9.67	8.27	0.01
65099	2.215	Irak1bp1	5.85	4.88	4.53	0.09
65100	2.866	Zic5	2.31	2.32	2.53	0.23
65102	2.260	Nif3l1	9.09	8.87	7.74	0.03
65103	3.041	Arl6ip6	2.08	1.91	1.62	0.00
65105	1.231	Arl6ip4	34.70	33.84	28.91	0.01
65106	1.414	Arl6ip5	118.32	109.92	93.32	0.01
65107	3.013	Lrp10	22.33	21.77	18.47	0.00
65111	2.288	Dap3	35.21	34.49	30.99	0.06
65112	4.531	Tmepai	18.55	18.05	15.46	0.01
65113	1.777	Ndfip1	257.70	221.56	190.26	0.02
65114	3.169	Vps35	14.25	14.92	12.65	0.00
65115	3.212	Bean	6.05	5.67	4.90	0.02
65116	1.304	Prrg2	5.91	6.02	5.08	0.00
65221	2.333	Slc15a3	4.64	1.06	0.91	0.02
65246	15.252	Xpo7	4.81	4.96	4.25	0.02
65247	6.214	Asb1	8.23	7.86	6.67	0.00
65254	5.021	Dpysl5	12.74	12.73	10.81	0.01
65255	3.286	Asb4	0.67	0.64	0.54	0.00
65256	2.690	Asb2	1.85	1.83	1.55	0.00
65257	3.225	Asb3	1.64	1.64	1.38	0.00
652920	1.708	LOC652920	0.11	0.11	0.46	0.80
652925	0.988	4930420K17Rik	8.29	8.02	6.77	0.00
652986	0.609	LOC652986	0.28	0.26	28.88	0.99
652987	1.358	LOC652987	0.11	0.10	0.38	0.78
652988	1.610	Rbmxrtp	0.11	0.10	3.74	0.98
653016	0.978	EG653016	0.03	0.24	0.20	0.00
654309	0.507	Nrp	8.56	3.59	3.03	0.00
654352	0.822	LOC654352	0.00	0.00	0.09	1.00
654353	1.631	LOC654353	0.49	0.47	4.79	0.92
654354	1.222	LOC654354	0.88	0.83	4.87	0.86
654355	2.344	LOC654355	0.00	0.00	0.57	1.00
654356	0.555	LOC654356	0.04	0.04	2.73	0.99
654357	0.426	LOC654357	0.17	0.16	5.20	0.97
654358	0.516	LOC654358	5.58	5.27	177.11	0.97
654359	0.413	LOC654359	0.00	0.00	17.93	1.00
654360	2.535	LOC654360	0.16	0.15	1.01	0.87
654361	0.724	LOC654361	0.17	0.16	4.30	0.97
654362	0.525	Dear1	4.23	1.32	1.11	0.00
654431	4.325	LOC654431	0.03	0.03	0.12	0.78
654432	1.394	LOC654432	0.31	0.30	4.10	0.94
654442	0.636	RP23-407M20.1	0.00	0.00	0.00	0.00
654445	1.705	LOC654445	0.06	0.05	0.14	0.71
654449	0.100	EG654449	0.00	0.00	0.00	0.00
654452	2.467	Defb46-ps	0.00	0.00	0.00	0.00
654453	0.189	Defb33	0.00	0.00	0.00	0.00
654454	13.734	Defb49-ps	0.00	0.00	0.01	1.00
654455	12.807	Defb48-ps	0.00	0.00	0.00	0.00
654456	4.322	Defb54-ps	0.00	0.00	0.00	0.00
654457	0.561	EG654457	0.00	0.00	0.00	0.00
654458	0.408	Defb43	0.00	0.00	0.00	0.00
654459	0.293	OTTMUSG00000015862	0.08	0.08	0.07	0.00
654460	0.258	Defb18	0.00	0.00	0.00	0.00
654462	0.953	Kncn	0.10	0.10	0.08	0.00
654464	0.198	Defb17	0.00	0.00	0.00	0.00
654465	0.240	LOC654465	0.20	0.19	0.16	0.00
654468	1.769	Scocp	0.50	0.47	5.34	0.93
654470	2.050	Tect1	4.51	4.26	3.60	0.00
654472	4.400	RP23-227C11.3	0.02	0.02	0.09	0.81
654473	1.234	LOC654473	0.00	0.00	0.00	0.00
654474	1.234	LOC654474	0.12	0.11	0.27	0.65
654475	1.233	LOC654475	0.00	0.00	0.00	0.00
654494	2.654	LOC654494	0.02	0.02	0.02	0.30
654498	2.262	F930104E18Rik	0.00	0.01	0.01	0.00
654788	5.504	4732440D04Rik	0.29	0.24	0.21	0.03
654793	0.597	G630016G05Rik	0.33	0.31	0.26	0.00
654795	1.759	2310014G06Rik	57.83	45.88	38.93	0.01
654799	3.595	4930594M22Rik	0.70	0.42	0.37	0.04
654801	2.134	Zfp784	4.05	2.19	1.90	0.03
654806	1.796	A930029G22Rik	1.75	0.83	0.70	0.00
654810	0.638	D630032N06Rik	0.04	0.04	0.03	0.00
654812	2.062	Angptl7	0.24	0.22	0.20	0.05
654818	2.052	C030030A07Rik	1.40	1.30	1.11	0.01
654821	2.220	A330041C17Rik	0.03	0.03	0.03	0.00
654824	0.904	Ankrd37	4.40	4.51	4.00	0.05
65945	4.328	Clstn1	380.51	395.60	336.66	0.01
65956	0.867	Ccl21c	0.00	0.00	0.07	1.00
65957	2.006	Ccl19-ps1	0.00	0.00	0.01	1.00
65958	2.005	Ccl19-ps2	0.00	0.00	0.01	1.00
65959	2.006	Ccl19-ps3	0.00	0.00	0.02	1.00
65960	3.989	Twsg1	6.05	5.83	5.00	0.02
65961	1.715	Crlz1	12.93	11.51	9.83	0.01
65962	2.682	Slc9a3r2	35.48	35.65	30.45	0.01
65963	1.785	Tmem176b	28.29	29.90	25.39	0.01
65964	8.802	B230120H23Rik	0.26	0.30	0.26	0.03
65967	2.679	Eefsec	10.40	10.37	8.77	0.00
65969	11.327	Cubn	0.08	0.08	0.07	0.00
65970	4.000	Lima1	3.58	3.47	2.98	0.02
65971	2.771	1700021K02Rik	1.89	2.07	1.76	0.01
65972	0.982	Ifi30	4.54	4.79	4.04	0.00
65973	14.174	Asph	7.25	6.27	5.39	0.02
66011	4.375	Ranbp17	0.80	0.84	0.76	0.07
66039	1.068	D14Ertd449e	0.00	0.00	7.32	1.00
66042	1.687	Sostdc1	4.22	4.00	3.46	0.02
66043	1.260	Atp5d	424.18	313.03	265.17	0.00
66044	1.229	Dtd1	35.40	35.09	29.80	0.01
66046	0.999	Ndufb5	110.04	115.99	100.49	0.03
66047	0.587	Mrpl54	46.53	46.15	39.12	0.00
66048	1.318	Tmem93	37.15	36.06	30.50	0.00
66049	1.392	Rogdi	106.65	116.08	98.29	0.00
66050	1.039	0610009B22Rik	13.37	10.33	9.47	0.08
66052	1.170	Sdhc	115.05	118.79	100.78	0.00
66053	2.724	Ppil2	16.93	15.39	16.51	0.21
66054	2.051	Cndp2	30.73	31.19	27.98	0.06
66055	1.202	0610009D07Rik	17.50	18.28	15.59	0.01
66056	1.313	Zfp524	7.72	6.58	5.55	0.00
66058	2.072	Tmem176a	16.31	15.25	12.91	0.00
66059	0.801	Krtcap2	66.26	48.92	41.64	0.01
66060	0.595	0610010O12Rik	46.11	49.60	42.00	0.00
66061	0.795	0610012D17Rik	2.73	2.58	2.35	0.07
66065	2.429	Hsd17b14	0.36	1.49	1.26	0.00
66066	0.940	Gng11	19.51	17.40	14.81	0.01
66067	3.050	Gtpbp8	4.95	4.41	3.75	0.01
66069	1.338	Snupn	7.02	7.23	6.22	0.02
66070	1.152	0610040D20Rik	40.45	43.79	45.30	0.18
66071	1.484	Ethe1	12.93	14.28	12.08	0.00
66072	1.969	0610038F07Rik	13.52	13.38	11.48	0.02
66073	1.275	Txndc12	22.61	23.78	20.09	0.00
66074	3.657	Tmem167	2.77	2.43	3.14	0.35
66075	1.521	Chchd3	24.93	24.92	21.16	0.01
66077	1.063	Aurkaip1	92.99	79.06	67.11	0.01
66078	1.930	Tsen34	14.31	15.15	34.61	0.63
66079	1.037	Tmem42	11.36	10.95	9.32	0.01
66082	2.018	Abhd6	16.02	16.48	18.64	0.25
66083	1.669	Setd6	5.00	4.87	4.75	0.13
66084	2.118	Rmnd1	1.66	1.77	4.35	0.66
66085	1.253	Eif3s5	141.45	145.43	123.47	0.01
66086	1.422	0610037P05Rik	12.43	12.39	12.03	0.13
66087	1.958	Tmem111	38.36	39.66	34.47	0.03
66089	1.946	Rmnd5b	34.41	34.61	29.34	0.00
66090	1.182	Ypel3	195.08	202.97	172.48	0.01
66091	0.349	Ndufa3	352.51	366.09	313.45	0.01
66092	2.895	Ghitm	113.23	101.85	87.83	0.02
66094	0.939	Lsm7	0.89	2.80	12.88	0.82
66096	0.632	0910001L09Rik	57.80	57.78	51.02	0.04
66098	1.076	Chchd6	61.19	65.71	55.81	0.01
66101	0.747	Ppih	0.23	0.22	1.51	0.88
66102	2.448	Cxcl16	0.83	0.79	0.98	0.32
66104	1.114	Tceal6	19.85	19.69	50.96	0.67
66105	4.171	Ube2d3	9.42	8.36	16.49	0.57
66106	2.160	Smpx	0.65	0.39	0.33	0.00
66107	0.438	1100001G20Rik	13.25	13.57	11.54	0.01
66108	1.211	Ndufa9	106.18	119.09	100.74	0.00
66109	1.923	Tspan13	78.80	79.79	69.32	0.03
66111	1.370	Tmed3	27.46	25.11	21.28	0.00
66112	2.218	Mosc1	5.09	5.30	4.49	0.00
66113	2.321	Apoa5	24.54	23.79	21.63	0.07
66114	1.222	Wbscr18	25.46	22.96	31.44	0.38
66116	1.812	Cml1	13.48	9.34	10.79	0.27
66117	0.517	1110001J03Rik	57.01	49.06	42.77	0.03
66118	0.893	1110005A23Rik	0.52	0.67	4.81	0.88
66119	1.037	1110002E23Rik	137.07	134.40	114.19	0.01
66120	0.736	Fkbp11	1.82	1.97	1.72	0.03
66121	0.545	Chchd1	28.82	28.53	24.12	0.00
66124	3.354	Josd2	50.89	20.37	17.34	0.01
66125	0.713	Sf3b5	79.42	75.02	63.63	0.00
66126	1.332	Elof1	45.02	38.86	33.70	0.03
66128	0.671	Mrps36	2.65	2.99	24.91	0.90
66129	1.183	1110018J18Rik	2.89	2.84	2.45	0.02
66131	1.211	Tipin	3.73	3.88	3.28	0.00
66132	3.127	1110008L16Rik	1.97	1.66	1.61	0.13
66136	0.686	Znrd1	20.62	21.76	18.40	0.00
66138	1.308	Wbscr22	19.48	21.93	18.66	0.01
66139	1.327	1110002H13Rik	0.26	0.26	0.22	0.00
66140	1.349	1110001A07Rik	0.90	0.87	0.99	0.26
66141	0.648	Ifitm3	36.09	34.70	42.91	0.32
66142	1.001	Cox7b	28.23	27.13	48.53	0.53
66143	1.039	Eef1e1	15.54	16.52	14.00	0.00
66144	0.635	Atp6v1f	104.42	102.23	184.21	0.53
66146	3.826	Tmem57	17.13	17.15	14.55	0.01
66147	1.878	Necap2	21.48	21.53	18.27	0.01
66148	5.074	Dnajc15	23.44	6.32	5.36	0.01
66151	1.445	Prr13	41.40	43.17	36.70	0.01
66152	0.441	1110020P15Rik	216.98	205.14	229.50	0.25
66153	1.148	Fbxo36	3.26	3.21	2.74	0.01
66154	0.906	Tmem14c	45.89	47.37	50.44	0.21
66155	0.964	Ufc1	70.48	73.10	64.29	0.04
66156	3.458	Anapc11	28.45	28.54	24.24	0.01
66158	1.271	Cxx1a	7.52	9.44	86.03	0.91
66161	1.214	Pop4	11.23	11.77	10.00	0.01
66162	0.572	Bola2	94.00	65.77	55.76	0.00
66163	1.289	Mrpl4	33.41	34.98	42.81	0.31
66164	1.350	Nip7	10.87	10.82	10.53	0.13
66165	1.244	Bccip	21.78	22.24	18.93	0.01
66166	1.055	S100a14	0.02	0.02	0.02	0.00
66167	0.637	Ccdc72	6.43	6.08	42.30	0.88
66168	1.798	Grina	381.09	365.76	310.19	0.00
66169	0.361	Tomm7	104.84	107.08	146.93	0.38
66170	1.354	Chchd5	8.46	8.03	6.97	0.03
66171	1.223	Bcnp1	29.27	23.47	19.91	0.00
66172	0.890	Med11	11.48	11.16	9.51	0.01
66174	0.793	Nudt14	12.45	12.43	10.52	0.00
66175	1.210	Mustn1	2.05	1.79	1.51	0.00
66176	1.434	Nat9	13.14	12.13	12.39	0.17
66177	2.025	Ubl5	44.46	43.78	40.06	0.08
66179	1.784	1110031I02Rik	8.48	7.14	6.06	0.01
66180	1.869	1110036O03Rik	9.75	9.98	8.78	0.04
66181	0.749	Nola3	38.00	35.06	38.71	0.24
66183	1.956	1110032A04Rik	2.43	2.54	2.15	0.00
66184	0.915	1110033J19Rik	22.57	21.33	33.96	0.47
66185	7.115	1110037F02Rik	3.62	3.67	3.11	0.00
66190	4.058	Phca	1.33	1.36	1.16	0.01
66191	1.371	Ier3ip1	12.29	11.64	13.78	0.29
66192	0.760	Lage3	7.76	7.76	11.95	0.45
66193	1.536	1110049F12Rik	59.09	59.56	50.51	0.00
66194	1.353	Pycrl	22.31	22.49	19.01	0.00
66195	0.922	1110058A15Rik	0.00	0.00	0.00	0.00
66197	0.593	Cks2	0.29	0.27	1.15	0.80
66198	1.248	Them5	0.06	0.06	0.05	0.00
66199	0.824	Commd4	30.36	34.08	28.79	0.00
66200	0.848	Commd6	10.75	11.06	10.14	0.08
66201	1.325	1110059P08Rik	22.80	24.12	20.58	0.01
66202	3.333	1110059G10Rik	2.03	2.01	1.73	0.02
66203	0.877	Lce5a	0.00	0.00	0.09	1.00
66204	0.640	Acyp1	13.37	13.43	11.43	0.01
66205	1.257	Cd302	14.28	14.42	12.20	0.00
66206	1.428	1110059E24Rik	2.44	2.37	2.90	0.31
66208	0.747	Nenf	80.31	75.93	64.23	0.00
66209	3.532	1110054O05Rik	4.59	4.30	3.69	0.02
66211	1.264	Rpl3l	0.33	0.35	0.30	0.00
66212	0.613	Sec61b	14.27	13.60	26.99	0.57
66213	1.417	Crsp9	8.02	7.77	6.59	0.00
66214	0.914	1190002H23Rik	12.46	13.36	11.30	0.00
66218	0.709	Ndufb9	315.63	300.33	254.69	0.00
66220	1.294	Zdhhc12	5.45	5.57	4.72	0.00
66222	1.918	Serpinb1a	2.52	2.53	2.64	0.19
66223	2.150	Mrpl35	9.99	7.96	6.76	0.01
66225	1.572	1190005P17Rik	2.39	2.70	7.63	0.70
66226	1.384	Trappc2	1.81	1.91	8.52	0.81
66229	2.606	Rpl7l1	9.70	9.20	12.72	0.39
66230	0.680	Mrps28	23.63	22.97	19.39	0.00
66231	1.558	Thoc7	13.83	12.51	10.65	0.01
66233	1.679	Dmap1	22.44	21.02	18.50	0.04
66234	1.824	Sc4mol	30.48	30.39	25.75	0.00
66235	4.781	Eif1ay	10.52	8.17	7.16	0.04
66236	1.333	1500011B03Rik	79.65	76.09	64.82	0.01
66237	1.494	Atp6v1g2	385.55	375.78	318.63	0.00
66240	1.446	Kcne1l	8.65	8.17	6.91	0.00
66241	1.433	Tmem9	59.39	59.80	50.78	0.01
66242	0.660	Mrps16	23.27	19.93	31.73	0.47
66244	3.901	Sdccag1	3.17	5.00	5.53	0.24
66245	1.488	1500019G21Rik	65.31	68.12	58.07	0.01
66246	1.923	Osgep	6.82	6.13	9.83	0.47
66248	1.471	Alg5	7.10	7.66	6.48	0.00
66249	1.565	Pno1	8.73	8.83	7.47	0.00
66251	2.618	Arfgap3	9.04	9.29	7.87	0.00
66253	1.889	Aig1	29.31	32.79	27.85	0.01
66254	2.038	Dimt1	0.61	0.61	1.75	0.70
66255	1.251	1810005K13Rik	1.23	1.20	1.04	0.03
66256	1.257	Ssr2	59.43	59.38	50.27	0.00
66257	2.103	Nicn1	43.34	42.76	36.74	0.02
66258	1.196	Mrps17	24.69	24.62	21.13	0.02
66259	1.592	Camk2n1	982.94	947.17	812.93	0.02
66260	0.957	Tmem54	3.62	0.17	0.16	0.12
66261	1.503	Tm4sf20	0.02	0.02	0.02	0.00
66262	4.539	Ing5	2.23	2.20	1.88	0.01
66264	1.091	Ccdc28b	24.53	20.61	17.54	0.01
66266	2.443	1810011O16Rik	11.55	7.57	6.47	0.01
66268	0.692	1810008A14Rik	47.33	45.77	38.86	0.01
66269	0.863	Tmed6	0.00	0.00	0.00	0.00
66270	3.655	1810015C04Rik	7.35	7.44	6.34	0.01
66271	0.766	Tmem126a	13.24	13.50	14.16	0.20
66272	1.997	1810020G14Rik	3.06	3.26	2.76	0.00
66273	0.802	1810020D17Rik	26.51	28.64	24.37	0.01
66274	8.024	1810012P15Rik	4.91	4.70	4.09	0.03
66275	0.984	1810009K13Rik	1.86	1.90	1.66	0.04
66276	0.840	1810009A15Rik	16.22	12.12	13.82	0.26
66277	5.114	Klf15	13.71	7.11	6.08	0.01
66278	2.774	1810013D10Rik	19.78	10.41	8.85	0.01
